# DATAFILE=08_16_3.dat
# EPOCH=1061084987
# SCAN_N=11
# SECONDS=3143915190
# DATE=Sat, Aug 16, 2003
# COMMENT=GC-A2
# SpecCommand=uascan  ar 11.3813 11.3763 0.3768 0.0002  104.62 470 0 120 1.2 400 1
# SpecComment=GC-A2
# SpecScan=spec11
# USAXSDataFolder=root:USAXS:smooth:'S11_GC-A2_smooth':
# RawFolder=root:raw:'08_16_3':spec11:
# UserSampleName='S11_GC-A2'
# Wname=SMR_Int
# Wavelength=1.2377
# SlitLength=0.029703
# NumberOfSteps=400
# SDDistance=470
# PeakFitFunction=Gauss
# BeamCenter=11.376
# MaximumIntensity=5.5895e-10
# FWHM=4.9332
# BeamCenterError=2.4972e-06
# MaximumIntensityError=3.1443e-12
# FWHM_Error=0.023564
# Thickness=1
# BlankComment=blank
# Units=cm-1
# BlankFolder=root:USAXS:'08_16_3':S5_blank
# Kfactor=1.8815e-17
# Transmission=0.80527
# TransmissionError=0.0063733
# KFactorError=1.3787e-19

#q	r	s
0.0142464179146795	36.012670420994	0.792671967463453
0.0144945009801351	35.9894227755795	0.685539672350937
0.0147603283969311	35.9556985333659	0.657460391042442
0.0149817949052398	35.930228982971	0.701637681208733
0.0152298779446121	35.8986540940737	0.850079114662849
0.0154957053329718	35.8499630734488	1.05236376216951
0.0157615327107091	35.7846508626643	1.13579494221038
0.0160273600776418	35.7185259539584	1.02898490651481
0.0163019751145862	35.6507451451649	0.844486887822032
0.0165943344946521	35.5797043540729	0.693835368132202
0.0168956505349664	35.5051855372794	0.59549651048413
0.0171791377101832	35.4340045221211	0.555105110909341
0.0174626248720068	35.3585580696663	0.592710182099907
0.0177639408687197	35.2684403413915	0.704719829522332
0.0180651723528789	35.167238520625	0.844961651382369
0.0183841481707982	35.0619888814275	0.917394477470786
0.0187031239705719	34.9730778651887	0.868153722670071
0.0190486317762972	34.8844246382228	0.790752145365851
0.0193853518836681	34.7943664903344	0.780261316270338
0.0197397318180514	34.6844120650058	0.790968427864171
0.020076367384384	34.5567289233468	0.78921191837577
0.0204219595969383	34.4166274102792	0.820631092743981
0.0207940838012997	34.2801673780769	0.858557339786261
0.0211662079777273	34.1720439807689	0.816476074107224
0.0215383321257212	34.1022652663678	0.696844231350793
0.0219282005821527	34.0643035306804	0.59221017388184
0.0223179845094132	34.0545919764156	0.577646978336728
0.0226989807334301	34.0678506482973	0.644286853024886
0.0231154655910936	34.0976035463134	0.710958857365719
0.0235496102440727	34.1273775266596	0.700149650603517
0.0239748826893758	34.1430404786325	0.61434051884332
0.0244178994200591	34.1291659816393	0.52803721908376
0.0248520439414789	34.0783503658074	0.515857897641175
0.025303848244332	33.9901987100335	0.595468236441864
0.0257912256369482	33.869289826301	0.702871273210896
0.0262607741540463	33.7402715187546	0.742569803230708
0.0267391947735802	33.6012482456271	0.699152480636566
0.0272442318060942	33.4620284910216	0.63861170845948
0.0277138646428563	33.3487479018208	0.601617481253085
0.0282454335126192	33.2346028090921	0.575927613723721
0.0287770868016589	33.132082254701	0.549945256539301
0.0293175276674857	33.045826282167	0.534122500779332
0.0298579684502434	32.9805116660458	0.539892801470487
0.0304338977465961	32.9284851104621	0.565786497571144
0.0310009547970284	32.8796479827056	0.599012038145281
0.0315945436934448	32.8213876788757	0.625400841863736
0.0321793448336971	32.7615902039558	0.643033094292083
0.0327906777999701	32.702289111109	0.644854530624092
0.0334197549300055	32.6493683580254	0.608581353769568
0.0340665762106307	32.5996902353177	0.54543370647224
0.0347310571313992	32.5530066678411	0.522506792123259
0.0353866657679431	32.5078878874773	0.606735137769665
0.0360866349238814	32.4521495152965	0.790613823185179
0.0368043481704915	32.3770245508971	0.965465370358764
0.0375042324791167	32.2801685859223	1.00320310921917
0.0382308174854878	32.1684485157503	0.891235626891418
0.0389839341716582	32.0443768056045	0.74191939809456
0.0397547103896918	31.918820745711	0.655896346181449
0.0405344429936435	31.8015882327878	0.628932383291797
0.0413495793255591	31.6953763675107	0.609476266718233
0.0421823751202704	31.6011861276611	0.580937626938575
0.043006383017704	31.526059332891	0.552219128920418
0.0438835387751326	31.4704646875089	0.528495414754197
0.0447606942050133	31.4285291198371	0.513657018371578
0.0456555090040003	31.3846495665014	0.507399121142201
0.0465858118325055	31.3347669639109	0.49933809171822
0.0475249863620602	31.2849765371444	0.474542546960125
0.0484907767496351	31.2434825393344	0.433823267530463
0.0494742263705197	31.2127655905975	0.406072893582853
0.0504665476069819	31.1899430530037	0.416041903081669
0.0515208883922762	31.1692991980128	0.450402476207703
0.0525663565515348	31.1500963250925	0.480905101357442
0.0536561844812544	31.1328806153236	0.497384233884895
0.054754799357279	31.1135487668833	0.49586285699627
0.0558889018122901	31.0839709921128	0.474572779784555
0.0570672793208425	31.0443645264778	0.455013762795551
0.0582722721905456	30.9987319795726	0.464011064037582
0.0595037958549928	30.9545557278047	0.498613488957231
0.0607707222705076	30.922408320466	0.526237089120167
0.0620554762825726	30.9028959551902	0.514366344364606
0.0633756328720034	30.8841204083921	0.469957098888403
0.0647311919311456	30.8619636975184	0.434023672701847
0.066131025347527	30.8356576246928	0.426608590572737
0.0675398139950082	30.8016693018872	0.428165559478206
0.069010536244057	30.7558100766648	0.416749198313396
0.070490129020529	30.7045080411781	0.396316974372114
0.0720494835008989	30.649607841026	0.384729469380127
0.0736177082378011	30.5923649088338	0.390209254036173
0.0752213345074412	30.5268688491135	0.404091637668757
0.0768781905115831	30.4471881639145	0.411853535863578
0.0785881070217988	30.3497705636223	0.418385890075516
0.0803335089498825	30.2384478138697	0.448107159855289
0.0821231835058489	30.1153780362041	0.498414249504006
0.083815433744711	29.9885878334101	0.529602191103161
0.0854190473986701	29.8525338136298	0.524179619124598
0.0873416234934681	29.6697022745413	0.5061686063371
0.0893262148859387	29.4621552841544	0.491663522968817
0.0913551620170573	29.23597830005	0.471634167367312
0.093454911022982	28.9856516060071	0.445278128390386
0.0956078868086578	28.7097850375659	0.427641381878262
0.0978316635307083	28.3987348327144	0.42031030935036
0.100099709857857	28.0530506232233	0.413435632444395
0.102438725093991	27.6736617505418	0.417349217961884
0.104821924491246	27.2675873141907	0.442978987816678
0.107284963361983	26.8309924490334	0.464004847555992
0.109836543639979	26.3654549869234	0.451968478622285
0.112467877296757	25.8680235238518	0.418802470309513
0.115152264128977	25.3458359518715	0.386867917651603
0.117907615642041	24.8015578617058	0.360359990987847
0.120742718040445	24.2328839816401	0.342488774889172
0.123666357357928	23.6355406739186	0.338344768476756
0.126678532430867	23.0074346553141	0.339311760994716
0.129805940905253	22.3435239409051	0.332800946257936
0.132986481143053	21.658272971296	0.320986479569112
0.13622902357624	20.9552003934447	0.31284278969936
0.139622111617174	20.2187738932691	0.306958651325
0.14308607004214	19.4669423868431	0.296128195538933
0.146674125020339	18.6914122556715	0.279319338981724
0.150386105249161	17.8967667898101	0.260317078621429
0.154195563719113	17.095614496811	0.242718324199403
0.158093542646281	16.295109692887	0.228207013142027
0.162142137295253	15.4863747385341	0.216158458039567
0.166296989183769	14.6828330725709	0.206163896527642
0.170584708315791	13.8837828934977	0.199409843248073
0.174996420259907	13.096160575141	0.195269454443315
0.1795853462403	12.3175244327941	0.189913135335086
0.184307043000715	11.561457430054	0.180760230113425
0.189196988793253	10.8260732552604	0.169326759754715
0.1942021235757	10.1224152384074	0.158299724337721
0.199366626345413	9.44627665520909	0.148823531862222
0.204672750274337	8.80186386652611	0.141734258306156
0.210129528736623	8.18915246180575	0.137372984040167
0.215798793053236	7.60314850700381	0.133392787109129
0.221645138158714	7.049253770553	0.127557297918609
0.227659685556858	6.52880528056798	0.120760211118459
0.233860166184419	6.04098790300571	0.114021805417398
0.24029091849823	5.58323445283002	0.107241138143968
0.246907497388509	5.1589449502566	0.101146653145913
0.253772061712042	4.7638182281832	0.0960986591059413
0.26084903439707	4.39945257793343	0.0912856517534342
0.268147354290403	4.06419515087578	0.0866576811006069
0.275737787571673	3.75394768147517	0.0822905728837869
0.283549447057994	3.47065096217924	0.0777102952322578
0.291679867845834	3.20963958837505	0.0737414896833745
0.300093423042472	2.97114562450351	0.0715398018556077
0.308754740656037	2.75466758607278	0.0702367667099832
0.317708092322224	2.5574405564558	0.0678615907154219
0.327024303426067	2.3765202931868	0.064019804229375
0.336685557484768	2.21091431599586	0.0600045352018522
0.346656429852699	2.05980770029941	0.0552952448139342
0.356998904831276	1.92101721189854	0.047545776740445
0.367721714146155	1.79340082030325	0.0375984707902967
0.378807112889365	1.67616411506487	0.0292491598561248
0.390263951884086	1.56829309667666	0.024267769988019
0.402100949544786	1.46891345984868	0.0221155017791071
0.414362319478295	1.3770375010063	0.0217474539215483
0.427092303424613	1.29190253308496	0.0214600014605563
0.440308451299341	1.21305372248579	0.02030883286879
0.454001795946575	1.14021189475411	0.0193872731926891
0.468251907373439	1.07267871072839	0.0195548231690224
0.483067554871776	1.01019797037436	0.0198343249483679
0.498377698377906	0.952790956705363	0.0191710632042757
0.514341519978934	0.899627960040012	0.0177448870474644
0.531011943671948	0.850409845106334	0.0161549432198948
0.548282517771428	0.805273830200359	0.0148550018031022
0.566126495455912	0.764038060335749	0.0143059168468714
0.584649859748793	0.726246376184653	0.0145863516304991
0.603869965321798	0.691704753462536	0.0150107916393882
0.62386612436476	0.660140835652445	0.014717235900105
0.644682209079336	0.631383262924498	0.0136004792780703
0.666397323085136	0.605224138864215	0.0123216129113969
0.68894034590851	0.581629590966321	0.0115567193115671
0.71254054467107	0.560257572798725	0.011839665120827
0.737073584693824	0.54113333065377	0.0134172982916769
0.76245046840335	0.524190797612903	0.0153903315280216
0.788864909381552	0.509153627531968	0.0162362593803441
0.816404410435811	0.495804309527267	0.0158368327219057
0.845147502664941	0.483945566512855	0.0156144799569177
0.875119582570899	0.473362439906957	0.0163478761450045
0.906548913623746	0.463732968147462	0.0168254997901221
0.939125187683517	0.454837688559275	0.0147536177150857
